traceid,activity,timestamp
2124,Q,2021-06-09 13:14:52.279
2124,O,2021-06-09 13:14:58.231
2124,P,2021-06-09 13:15:01.716
2124,N,2021-06-09 13:15:04.515
2124,R,2021-06-10 13:20:30.000
2124,S,2021-06-11 13:10:00.000
2124,T,2021-06-14 12:29:40.000
2124,U,2021-06-15 10:49:40.000
2124,END,2021-06-15 10:49:40.000
2125,START,2021-06-07 06:54:00.000
2125,F,2021-06-07 12:45:50.000
2125,J,2021-06-08 13:02:10.000
2125,K,2021-06-09 13:15:20.000
2125,M,2021-06-10 13:21:00.000
2125,Q,2021-06-10 13:21:02.104
2125,P,2021-06-10 13:21:06.661
2125,O,2021-06-10 13:21:06.782
2125,N,2021-06-10 13:21:17.241
2125,R,2021-06-11 13:10:20.000
2125,S,2021-06-14 12:30:00.000
2125,T,2021-06-15 10:50:00.000
2125,U,2021-06-16 07:13:30.000
2125,END,2021-06-16 07:13:30.000
2126,START,2021-06-07 06:54:10.000
2126,F,2021-06-07 12:46:10.000
2126,J,2021-06-08 13:02:20.000
2126,K,2021-06-09 13:15:30.000
2126,M,2021-06-10 13:21:10.000
2126,O,2021-06-10 13:21:19.714
2126,N,2021-06-10 13:21:21.399
2126,P,2021-06-10 13:21:21.574
2126,Q,2021-06-10 13:21:28.143
2126,R,2021-06-11 13:10:40.000
2126,S,2021-06-14 12:30:10.000
2126,T,2021-06-15 10:50:10.000
2126,U,2021-06-16 07:13:40.000
2126,END,2021-06-16 07:13:40.000
2127,START,2021-06-07 06:54:20.000
2127,F,2021-06-07 12:46:30.000
2127,J,2021-06-08 13:02:50.000
2127,K,2021-06-09 13:15:50.000
2127,M,2021-06-10 13:21:30.000
2127,O,2021-06-10 13:21:34.632
2127,P,2021-06-10 13:21:39.648
2127,N,2021-06-10 13:21:40.896
2127,Q,2021-06-10 13:21:43.959
2127,R,2021-06-11 13:11:00.000
2127,S,2021-06-14 12:30:30.000
2127,T,2021-06-15 10:50:30.000
2127,U,2021-06-16 07:14:00.000
2127,END,2021-06-16 07:14:00.000
2128,START,2021-06-07 06:54:30.000
2128,F,2021-06-07 12:46:50.000
2128,L,2021-06-08 13:03:10.000
2128,M,2021-06-09 13:16:20.000
2128,O,2021-06-09 13:16:27.354
2128,Q,2021-06-09 13:16:29.028
2128,N,2021-06-09 13:16:29.372
2128,P,2021-06-09 13:16:31.365
2128,R,2021-06-10 13:22:00.000
2128,S,2021-06-11 13:11:20.000
2128,T,2021-06-14 12:30:40.000
2128,U,2021-06-15 10:50:40.000
2128,END,2021-06-15 10:50:40.000
2129,START,2021-06-07 06:54:40.000
2129,F,2021-06-07 12:47:10.000
2129,G,2021-06-08 13:03:30.000
2129,H,2021-06-09 13:16:30.000
2129,I,2021-06-10 13:21:50.000
2129,M,2021-06-11 13:11:10.000
2129,O,2021-06-11 13:11:16.427
2129,N,2021-06-11 13:11:16.924
2129,Q,2021-06-11 13:11:18.851
2129,P,2021-06-11 13:11:25.556
2129,R,2021-06-14 12:30:50.000
2129,S,2021-06-15 10:50:50.000
2129,T,2021-06-16 07:14:10.000
2129,U,2021-06-16 09:11:00.000
2129,END,2021-06-16 09:11:00.000
2130,START,2021-06-07 06:54:50.000
2130,F,2021-06-07 12:47:30.000
2130,J,2021-06-08 13:03:40.000
2130,K,2021-06-09 13:16:50.000
2130,M,2021-06-10 13:22:20.000
2130,P,2021-06-10 13:22:27.801
2130,O,2021-06-10 13:22:30.105
2130,N,2021-06-10 13:22:30.119
2130,Q,2021-06-10 13:22:34.807
2130,R,2021-06-11 13:11:50.000
2130,S,2021-06-14 12:31:10.000
2130,T,2021-06-15 10:51:00.000
2130,U,2021-06-16 07:14:20.000
2130,END,2021-06-16 07:14:20.000
2131,START,2021-06-07 06:55:00.000
2131,F,2021-06-07 12:47:50.000
2131,G,2021-06-08 13:04:10.000
2131,H,2021-06-09 13:17:10.000
2131,I,2021-06-10 13:22:40.000
2131,M,2021-06-11 13:12:00.000
2131,N,2021-06-11 13:12:06.282
2131,P,2021-06-11 13:12:07.240
2131,O,2021-06-11 13:12:15.252
2131,Q,2021-06-11 13:12:15.524
2131,R,2021-06-14 12:31:30.000
2131,S,2021-06-15 10:51:10.000
2131,T,2021-06-16 07:14:30.000
2131,U,2021-06-16 09:11:10.000
2131,END,2021-06-16 09:11:10.000
2132,START,2021-06-07 06:55:10.000
2132,F,2021-06-07 12:48:10.000
2132,L,2021-06-08 13:04:20.000
2132,M,2021-06-09 13:17:30.000
2132,N,2021-06-09 13:17:35.132
2132,Q,2021-06-09 13:17:39.297
2132,P,2021-06-09 13:17:39.742
2132,O,2021-06-09 13:17:39.989
2132,R,2021-06-10 13:23:00.000
2132,S,2021-06-11 13:12:20.000
2132,T,2021-06-14 12:31:40.000
2132,U,2021-06-15 10:51:20.000
2132,END,2021-06-15 10:51:20.000
2133,START,2021-06-07 06:55:20.000
2133,F,2021-06-07 12:48:30.000
2133,G,2021-06-08 13:04:40.000
2133,M,2021-06-09 13:17:50.000
2133,Q,2021-06-09 13:17:51.452
2133,P,2021-06-09 13:17:57.495
2133,O,2021-06-09 13:17:58.394
2133,N,2021-06-09 13:18:01.762
2133,R,2021-06-10 13:23:30.000
2133,S,2021-06-11 13:12:40.000
2133,T,2021-06-14 12:32:00.000
2133,U,2021-06-15 10:51:30.000
2133,END,2021-06-15 10:51:30.000
2134,START,2021-06-07 06:55:30.000
2134,F,2021-06-07 12:48:50.000
2134,J,2021-06-08 13:05:00.000
2134,K,2021-06-09 13:18:00.000
2134,M,2021-06-10 13:23:20.000
2134,P,2021-06-10 13:23:23.912
2134,Q,2021-06-10 13:23:32.931
2134,O,2021-06-10 13:23:38.765
2134,N,2021-06-10 13:23:42.324
2134,R,2021-06-11 13:13:00.000
2134,S,2021-06-14 12:32:20.000
2134,T,2021-06-15 10:51:40.000
2134,U,2021-06-16 07:14:40.000
2134,END,2021-06-16 07:14:40.000
2135,START,2021-06-07 06:55:40.000
2135,F,2021-06-07 12:49:10.000
2135,G,2021-06-08 13:05:20.000
2135,H,2021-06-09 13:18:30.000
2135,I,2021-06-10 13:24:00.000
2135,M,2021-06-11 13:13:10.000
2135,N,2021-06-11 13:13:13.377
2135,P,2021-06-11 13:13:17.435
2135,O,2021-06-11 13:13:18.684
2135,Q,2021-06-11 13:13:20.597
2135,R,2021-06-14 12:32:40.000
2135,S,2021-06-15 10:52:00.000
2135,T,2021-06-16 07:15:00.000
2135,U,2021-06-16 09:11:20.000
2135,END,2021-06-16 09:11:20.000
2136,START,2021-06-07 06:55:50.000
2136,F,2021-06-07 12:49:30.000
2136,L,2021-06-08 13:05:30.000
2136,M,2021-06-09 13:18:40.000
2136,O,2021-06-09 13:18:44.261
2136,P,2021-06-09 13:18:46.050
2136,N,2021-06-09 13:18:46.185
2136,Q,2021-06-09 13:18:54.891
2136,R,2021-06-10 13:24:20.000
2136,S,2021-06-11 13:13:40.000
2136,T,2021-06-14 12:32:50.000
2136,U,2021-06-15 10:52:10.000
2136,END,2021-06-15 10:52:10.000
2137,START,2021-06-07 06:56:00.000
2137,F,2021-06-07 12:49:50.000
2137,J,2021-06-08 13:06:00.000
2137,K,2021-06-09 13:19:10.000
2137,M,2021-06-10 13:24:40.000
2137,Q,2021-06-10 13:24:43.985
2137,N,2021-06-10 13:24:50.291
2137,O,2021-06-10 13:24:51.985
2137,P,2021-06-10 13:24:53.978
2137,R,2021-06-11 13:14:10.000
2137,S,2021-06-14 12:33:20.000
2137,T,2021-06-15 10:52:30.000
2137,U,2021-06-16 07:15:20.000
2137,END,2021-06-16 07:15:20.000
2138,START,2021-06-07 06:56:10.000
2138,F,2021-06-07 12:50:10.000
2138,L,2021-06-08 13:06:20.000
2138,M,2021-06-09 13:19:20.000
2138,O,2021-06-09 13:19:25.328
2138,N,2021-06-09 13:19:25.781
2138,P,2021-06-09 13:19:29.889
2138,Q,2021-06-09 13:19:34.732
2138,R,2021-06-10 13:25:00.000
2138,S,2021-06-11 13:14:20.000
2138,T,2021-06-14 12:33:30.000
2138,U,2021-06-15 10:52:40.000
2138,END,2021-06-15 10:52:40.000
2139,START,2021-06-07 06:56:20.000
2139,F,2021-06-07 12:50:30.000
2139,L,2021-06-08 13:06:40.000
2139,M,2021-06-09 13:19:50.000
2139,N,2021-06-09 13:19:59.021
2139,Q,2021-06-09 13:20:00.392
2139,P,2021-06-09 13:20:01.311
2139,O,2021-06-09 13:20:06.389
2139,R,2021-06-10 13:25:20.000
2139,S,2021-06-11 13:14:40.000
2139,T,2021-06-14 12:33:50.000
2139,U,2021-06-15 10:53:00.000
2139,END,2021-06-15 10:53:00.000
2140,START,2021-06-07 06:56:30.000
2140,F,2021-06-07 12:50:50.000
2140,G,2021-06-08 13:06:50.000
2140,M,2021-06-09 13:20:00.000
2140,N,2021-06-09 13:20:04.082
2140,Q,2021-06-09 13:20:04.811
2140,P,2021-06-09 13:20:13.121
2140,O,2021-06-09 13:20:18.591
2140,R,2021-06-10 13:25:40.000
2140,S,2021-06-11 13:15:00.000
2140,T,2021-06-14 12:34:00.000
2140,U,2021-06-15 10:53:10.000
2140,END,2021-06-15 10:53:10.000
2141,START,2021-06-07 06:56:40.000
2141,F,2021-06-07 12:51:10.000
2141,G,2021-06-08 13:07:20.000
2141,M,2021-06-09 13:20:20.000
2141,Q,2021-06-09 13:20:25.003
2141,N,2021-06-09 13:20:27.936
2141,P,2021-06-09 13:20:31.385
2141,O,2021-06-09 13:20:35.835
2141,R,2021-06-10 13:26:00.000
2141,S,2021-06-11 13:15:20.000
2141,T,2021-06-14 12:34:20.000
2141,U,2021-06-15 10:53:20.000
2141,END,2021-06-15 10:53:20.000
2142,START,2021-06-07 06:56:50.000
2142,F,2021-06-07 12:51:20.000
2142,J,2021-06-08 13:07:30.000
2142,K,2021-06-09 13:20:40.000
2142,M,2021-06-10 13:26:10.000
2142,N,2021-06-10 13:26:19.386
2142,Q,2021-06-10 13:26:19.950
2142,O,2021-06-10 13:26:21.263
2142,P,2021-06-10 13:26:22.803
2142,R,2021-06-11 13:15:30.000
2142,S,2021-06-14 12:34:30.000
2142,T,2021-06-15 10:53:30.000
2142,U,2021-06-16 07:15:30.000
2142,END,2021-06-16 07:15:30.000
2143,START,2021-06-07 06:57:00.000
2143,F,2021-06-07 12:51:50.000
2143,J,2021-06-08 13:08:00.000
2143,K,2021-06-09 13:21:10.000
2143,M,2021-06-10 13:26:40.000
2143,P,2021-06-10 13:26:45.961
2143,O,2021-06-10 13:26:48.847
2143,Q,2021-06-10 13:26:51.247
2143,N,2021-06-10 13:26:52.104
2143,R,2021-06-11 13:16:00.000
2143,S,2021-06-14 12:35:00.000
2143,T,2021-06-15 10:53:50.000
2143,U,2021-06-16 07:15:40.000
2143,END,2021-06-16 07:15:40.000
2144,START,2021-06-07 06:57:10.000
2144,F,2021-06-07 12:52:10.000
2144,L,2021-06-08 13:08:20.000
2144,M,2021-06-09 13:21:20.000
2144,N,2021-06-09 13:21:24.194
2144,O,2021-06-09 13:21:25.633
2144,P,2021-06-09 13:21:33.816
2144,Q,2021-06-09 13:21:34.792
2144,R,2021-06-10 13:26:50.000
2144,S,2021-06-11 13:15:50.000
2144,T,2021-06-14 12:34:50.000
2144,U,2021-06-15 10:53:40.000
2144,END,2021-06-15 10:53:40.000
2145,START,2021-06-07 06:57:20.000
2145,F,2021-06-07 12:52:30.000
2145,J,2021-06-08 13:08:40.000
2145,K,2021-06-09 13:21:40.000
2145,M,2021-06-10 13:27:00.000
2145,N,2021-06-10 13:27:04.230
2145,Q,2021-06-10 13:27:09.327
2145,O,2021-06-10 13:27:10.967
2145,P,2021-06-10 13:27:11.431
2145,R,2021-06-11 13:16:20.000
2145,S,2021-06-14 12:35:20.000
2145,T,2021-06-15 10:54:10.000
2145,U,2021-06-16 07:15:50.000
2145,END,2021-06-16 07:15:50.000
2146,START,2021-06-07 06:57:30.000
2146,F,2021-06-07 12:52:50.000
2146,G,2021-06-08 13:09:00.000
2146,H,2021-06-09 13:22:00.000
2146,I,2021-06-10 13:27:20.000
2146,M,2021-06-11 13:16:30.000
2146,P,2021-06-11 13:16:36.402
2146,O,2021-06-11 13:16:38.593
2146,N,2021-06-11 13:16:39.377
2146,Q,2021-06-11 13:16:43.192
2146,R,2021-06-14 12:35:40.000
2146,S,2021-06-15 10:54:30.000
2146,T,2021-06-16 07:16:00.000
2146,U,2021-06-16 09:11:40.000
2146,END,2021-06-16 09:11:40.000
2147,START,2021-06-07 06:57:40.000
2147,F,2021-06-07 12:53:10.000
2147,J,2021-06-08 13:09:20.000
2147,K,2021-06-09 13:22:20.000
2147,M,2021-06-10 13:27:40.000
2147,O,2021-06-10 13:27:43.225
2147,P,2021-06-10 13:27:45.515
2147,N,2021-06-10 13:27:49.696
2147,Q,2021-06-10 13:27:53.234
2147,R,2021-06-11 13:17:00.000
2147,S,2021-06-14 12:36:00.000
2147,T,2021-06-15 10:54:50.000
2147,U,2021-06-16 07:16:10.000
2147,END,2021-06-16 07:16:10.000
2148,START,2021-06-07 06:57:50.000
2148,F,2021-06-07 12:53:30.000
2148,J,2021-06-08 13:09:40.000
2148,K,2021-06-09 13:22:30.000
2148,M,2021-06-10 13:28:00.000
2148,O,2021-06-10 13:28:02.712
2148,P,2021-06-10 13:28:10.176
2148,N,2021-06-10 13:28:10.981
2148,Q,2021-06-10 13:28:11.832
2148,R,2021-06-11 13:17:20.000
2148,S,2021-06-14 12:36:20.000
2148,T,2021-06-15 10:55:00.000
2148,U,2021-06-16 07:16:20.000
2148,END,2021-06-16 07:16:20.000
2149,START,2021-06-07 06:58:00.000
2149,F,2021-06-07 12:53:50.000
2149,J,2021-06-08 13:10:00.000
2149,K,2021-06-09 13:22:50.000
2149,M,2021-06-10 13:28:20.000
2149,N,2021-06-10 13:28:25.866
2149,Q,2021-06-10 13:28:26.091
2149,P,2021-06-10 13:28:30.244
2149,O,2021-06-10 13:28:34.573
2149,R,2021-06-11 13:17:40.000
2149,S,2021-06-14 12:36:40.000
2149,T,2021-06-15 10:55:10.000
2149,U,2021-06-16 07:16:30.000
2149,END,2021-06-16 07:16:30.000
2150,START,2021-06-07 06:58:10.000
2150,F,2021-06-07 12:54:10.000
2150,G,2021-06-08 13:10:20.000
2150,H,2021-06-09 13:23:20.000
2150,I,2021-06-10 13:28:40.000
2150,M,2021-06-11 13:17:50.000
2150,O,2021-06-11 13:17:53.925
2150,P,2021-06-11 13:17:58.222
2150,N,2021-06-11 13:17:59.802
2150,Q,2021-06-11 13:18:04.866
2150,R,2021-06-14 12:36:50.000
2150,S,2021-06-15 10:55:20.000
2150,T,2021-06-16 07:16:40.000
2150,U,2021-06-16 09:11:50.000
2150,END,2021-06-16 09:11:50.000
2151,START,2021-06-07 06:58:20.000
2151,F,2021-06-07 12:54:30.000
2151,G,2021-06-08 13:10:40.000
2151,H,2021-06-09 13:23:30.000
2151,I,2021-06-10 13:28:50.000
2151,M,2021-06-11 13:18:00.000
2151,N,2021-06-11 13:18:07.220
2151,O,2021-06-11 13:18:10.634
2151,Q,2021-06-11 13:18:11.258
2151,P,2021-06-11 13:18:12.788
2151,R,2021-06-14 12:37:10.000
2151,S,2021-06-15 10:55:30.000
2151,T,2021-06-16 07:16:50.000
2151,U,2021-06-16 09:12:00.000
2151,END,2021-06-16 09:12:00.000
2152,START,2021-06-07 06:58:30.000
2152,F,2021-06-07 12:54:50.000
2152,J,2021-06-08 13:10:50.000
2152,K,2021-06-09 13:23:50.000
2152,M,2021-06-10 13:29:10.000
2152,N,2021-06-10 13:29:17.642
2152,Q,2021-06-10 13:29:18.602
2152,P,2021-06-10 13:29:19.573
2152,O,2021-06-10 13:29:25.345
2152,R,2021-06-11 13:18:30.000
2152,S,2021-06-14 12:37:20.000
2152,T,2021-06-15 10:55:40.000
2152,U,2021-06-16 07:17:00.000
2152,END,2021-06-16 07:17:00.000
2153,START,2021-06-07 06:58:40.000
2153,F,2021-06-07 12:55:10.000
2153,L,2021-06-08 13:11:20.000
2153,M,2021-06-09 13:24:10.000
2153,Q,2021-06-09 13:24:11.876
2153,N,2021-06-09 13:24:13.830
2153,P,2021-06-09 13:24:17.948
2153,O,2021-06-09 13:24:24.206
2153,R,2021-06-10 13:29:40.000
2153,S,2021-06-11 13:18:50.000
2153,T,2021-06-14 12:37:40.000
2153,U,2021-06-15 10:55:50.000
2153,END,2021-06-15 10:55:50.000
2154,START,2021-06-07 06:58:50.000
2154,F,2021-06-07 12:55:30.000
2154,G,2021-06-08 13:11:40.000
2154,M,2021-06-09 13:24:30.000
2154,Q,2021-06-09 13:24:39.254
2154,N,2021-06-09 13:24:39.644
2154,P,2021-06-09 13:24:40.201
2154,O,2021-06-09 13:24:43.635
2154,R,2021-06-10 13:30:00.000
2154,S,2021-06-11 13:19:10.000
2154,T,2021-06-14 12:38:00.000
2154,U,2021-06-15 10:56:00.000
2154,END,2021-06-15 10:56:00.000
2155,START,2021-06-07 06:59:00.000
2155,F,2021-06-07 12:55:50.000
2155,G,2021-06-08 13:12:00.000
2155,M,2021-06-09 13:24:50.000
2155,O,2021-06-09 13:24:54.311
2155,N,2021-06-09 13:24:59.331
2155,P,2021-06-09 13:25:02.621
2155,Q,2021-06-09 13:25:02.920
2155,R,2021-06-10 13:30:20.000
2155,S,2021-06-11 13:19:30.000
2155,T,2021-06-14 12:38:20.000
2155,U,2021-06-15 10:56:10.000
2155,END,2021-06-15 10:56:10.000
2156,START,2021-06-07 06:59:10.000
2156,F,2021-06-07 12:56:10.000
2156,G,2021-06-08 13:12:20.000
2156,H,2021-06-09 13:25:10.000
2156,I,2021-06-10 13:30:30.000
2156,M,2021-06-11 13:19:40.000
2156,N,2021-06-11 13:19:44.418
2156,O,2021-06-11 13:19:49.308
2156,P,2021-06-11 13:19:50.311
2156,Q,2021-06-11 13:19:54.448
2156,R,2021-06-14 12:38:40.000
2156,S,2021-06-15 10:56:20.000
2156,T,2021-06-16 07:17:10.000
2156,U,2021-06-16 09:12:10.000
2156,END,2021-06-16 09:12:10.000
2157,START,2021-06-07 06:59:20.000
2157,F,2021-06-07 12:56:30.000
2157,L,2021-06-08 13:12:40.000
2157,M,2021-06-09 13:25:30.000
2157,N,2021-06-09 13:25:40.389
2157,O,2021-06-09 13:25:40.497
2157,Q,2021-06-09 13:25:43.530
2157,P,2021-06-09 13:25:46.711
2157,R,2021-06-10 13:31:00.000
2157,S,2021-06-11 13:20:10.000
2157,T,2021-06-14 12:39:00.000
2157,U,2021-06-15 10:56:30.000
2157,END,2021-06-15 10:56:30.000
2158,START,2021-06-07 06:59:30.000
2158,F,2021-06-07 12:56:40.000
2158,G,2021-06-08 13:12:50.000
2158,H,2021-06-09 13:25:50.000
2158,I,2021-06-10 13:31:10.000
2158,M,2021-06-11 13:20:20.000
2158,P,2021-06-11 13:20:24.586
2158,Q,2021-06-11 13:20:31.418
2158,O,2021-06-11 13:20:32.921
2158,N,2021-06-11 13:20:33.992
2158,R,2021-06-14 12:39:20.000
2158,S,2021-06-15 10:56:40.000
2158,T,2021-06-16 07:17:20.000
2158,U,2021-06-16 09:12:20.000
2158,END,2021-06-16 09:12:20.000
2159,START,2021-06-07 06:59:40.000
2159,F,2021-06-07 12:57:10.000
2159,J,2021-06-08 13:13:20.000
2159,K,2021-06-09 13:26:20.000
2159,M,2021-06-10 13:31:40.000
2159,P,2021-06-10 13:31:45.600
2159,N,2021-06-10 13:31:48.761
2159,O,2021-06-10 13:31:50.637
2159,Q,2021-06-10 13:31:52.051
2159,R,2021-06-11 13:20:50.000
2159,S,2021-06-14 12:39:30.000
2159,T,2021-06-15 10:56:50.000
2159,U,2021-06-16 07:17:30.000
2159,END,2021-06-16 07:17:30.000
2160,START,2021-06-07 06:59:50.000
2160,F,2021-06-07 12:57:30.000
2160,G,2021-06-08 13:13:40.000
2160,H,2021-06-09 13:26:30.000
2160,I,2021-06-10 13:31:50.000
2160,M,2021-06-11 13:20:40.000
2160,N,2021-06-11 13:20:44.596
2160,P,2021-06-11 13:20:45.301
2160,O,2021-06-11 13:20:47.262
2160,Q,2021-06-11 13:20:50.956
2160,R,2021-06-14 12:39:40.000
2160,S,2021-06-15 10:57:00.000
2160,T,2021-06-16 07:17:40.000
2160,U,2021-06-16 09:12:30.000
2160,END,2021-06-16 09:12:30.000
2161,START,2021-06-07 07:00:00.000
2161,F,2021-06-07 12:57:50.000
2161,G,2021-06-08 13:14:00.000
2161,M,2021-06-09 13:26:40.000
2161,Q,2021-06-09 13:26:47.378
2161,O,2021-06-09 13:26:47.570
2161,N,2021-06-09 13:26:52.251
2161,P,2021-06-09 13:26:52.362
2161,R,2021-06-10 13:32:10.000
2161,S,2021-06-11 13:21:10.000
2161,T,2021-06-14 12:40:00.000
2161,U,2021-06-15 10:57:10.000
2161,END,2021-06-15 10:57:10.000
2162,START,2021-06-07 07:00:10.000
2162,F,2021-06-07 12:58:10.000
2162,L,2021-06-08 13:14:20.000
2162,M,2021-06-09 13:27:00.000
2162,Q,2021-06-09 13:27:06.973
2162,N,2021-06-09 13:27:09.043
2162,O,2021-06-09 13:27:12.923
2162,P,2021-06-09 13:27:17.909
2162,R,2021-06-10 13:32:30.000
2162,S,2021-06-11 13:21:30.000
2162,T,2021-06-14 12:40:20.000
2162,U,2021-06-15 10:57:20.000
2162,END,2021-06-15 10:57:20.000
2163,START,2021-06-07 07:00:20.000
2163,F,2021-06-07 12:58:30.000
2163,J,2021-06-08 13:14:40.000
2163,K,2021-06-09 13:27:30.000
2163,M,2021-06-10 13:32:40.000
2163,Q,2021-06-10 13:32:46.371
2163,N,2021-06-10 13:32:51.312
2163,O,2021-06-10 13:32:51.980
2163,P,2021-06-10 13:32:53.523
2163,R,2021-06-11 13:21:50.000
2163,S,2021-06-14 12:40:40.000
2163,T,2021-06-15 10:57:40.000
2163,U,2021-06-16 07:17:50.000
2163,END,2021-06-16 07:17:50.000
2164,START,2021-06-07 07:00:30.000
2164,F,2021-06-07 12:58:50.000
2164,J,2021-06-08 13:15:00.000
2164,K,2021-06-09 13:27:50.000
2164,M,2021-06-10 13:33:10.000
2164,Q,2021-06-10 13:33:16.538
2164,O,2021-06-10 13:33:18.343
2164,P,2021-06-10 13:33:21.407
2164,N,2021-06-10 13:33:21.840
2164,R,2021-06-11 13:22:20.000
2164,S,2021-06-14 12:41:00.000
2164,T,2021-06-15 10:58:00.000
2164,U,2021-06-16 07:18:10.000
2164,END,2021-06-16 07:18:10.000
2165,START,2021-06-07 07:00:40.000
2165,F,2021-06-07 12:59:10.000
2165,L,2021-06-08 13:15:10.000
2165,M,2021-06-09 13:28:00.000
2165,N,2021-06-09 13:28:01.305
2165,P,2021-06-09 13:28:14.496
2165,O,2021-06-09 13:28:16.726
2165,Q,2021-06-09 13:28:16.844
2165,R,2021-06-10 13:33:30.000
2165,S,2021-06-11 13:22:30.000
2165,T,2021-06-14 12:41:10.000
2165,U,2021-06-15 10:58:10.000
2165,END,2021-06-15 10:58:10.000
2166,START,2021-06-07 07:00:50.000
2166,F,2021-06-07 12:59:30.000
2166,J,2021-06-08 13:15:40.000
2166,K,2021-06-09 13:28:30.000
2166,M,2021-06-10 13:33:40.000
2166,P,2021-06-10 13:33:46.695
2166,N,2021-06-10 13:33:47.787
2166,O,2021-06-10 13:33:50.413
2166,Q,2021-06-10 13:33:50.721
2166,R,2021-06-11 13:22:50.000
2166,S,2021-06-14 12:41:20.000
2166,T,2021-06-15 10:58:20.000
2166,U,2021-06-16 07:18:20.000
2166,END,2021-06-16 07:18:20.000
2167,START,2021-06-07 07:01:00.000
2167,F,2021-06-07 12:59:50.000
2167,G,2021-06-08 13:16:00.000
2167,H,2021-06-09 13:28:50.000
2167,I,2021-06-10 13:33:50.000
2167,M,2021-06-11 13:22:40.000
2167,N,2021-06-11 13:22:41.797
2167,P,2021-06-11 13:22:50.575
2167,O,2021-06-11 13:22:52.486
2167,Q,2021-06-11 13:22:55.781
2167,R,2021-06-14 12:41:30.000
2167,S,2021-06-15 10:58:30.000
2167,T,2021-06-16 07:18:30.000
2167,U,2021-06-16 09:12:40.000
2167,END,2021-06-16 09:12:40.000
2168,START,2021-06-07 07:01:10.000
2168,F,2021-06-07 13:00:10.000
2168,L,2021-06-08 13:16:10.000
2168,M,2021-06-09 13:29:00.000
2168,P,2021-06-09 13:29:00.203
2168,Q,2021-06-09 13:29:07.868
2168,O,2021-06-09 13:29:08.154
2168,N,2021-06-09 13:29:20.472
2168,R,2021-06-10 13:34:30.000
2168,S,2021-06-11 13:23:20.000
2168,T,2021-06-14 12:41:50.000
2168,U,2021-06-15 10:58:50.000
2168,END,2021-06-15 10:58:50.000
2169,START,2021-06-07 07:01:20.000
2169,F,2021-06-07 13:00:30.000
2169,J,2021-06-08 13:16:40.000
2169,K,2021-06-09 13:29:20.000
2169,M,2021-06-10 13:34:20.000
2169,Q,2021-06-10 13:34:28.139
2169,N,2021-06-10 13:34:29.049
2169,P,2021-06-10 13:34:30.024
2169,O,2021-06-10 13:34:30.167
2169,R,2021-06-11 13:23:30.000
2169,S,2021-06-14 12:42:00.000
2169,T,2021-06-15 10:59:00.000
2169,S,2021-06-16 07:18:40.000
2169,T,2021-06-16 09:12:50.000
2169,U,2021-06-16 09:47:20.000
2169,END,2021-06-16 09:47:20.000
2170,START,2021-06-07 07:01:30.000
2170,F,2021-06-07 13:00:50.000
2170,J,2021-06-08 13:16:50.000
2170,K,2021-06-09 13:29:40.000
2170,M,2021-06-10 13:34:50.000
2170,P,2021-06-10 13:35:00.062
2170,O,2021-06-10 13:35:00.940
2170,Q,2021-06-10 13:35:01.150
2170,N,2021-06-10 13:35:02.409
2170,R,2021-06-11 13:24:00.000
2170,S,2021-06-14 12:42:20.000
2170,T,2021-06-15 10:59:10.000
2170,U,2021-06-16 07:18:50.000
2170,END,2021-06-16 07:18:50.000
2171,START,2021-06-07 07:01:40.000
2171,F,2021-06-07 13:01:10.000
2171,L,2021-06-08 13:17:20.000
2171,M,2021-06-09 13:30:10.000
2171,P,2021-06-09 13:30:10.850
2171,O,2021-06-09 13:30:15.607
2171,N,2021-06-09 13:30:19.228
2171,Q,2021-06-09 13:30:20.517
2171,R,2021-06-10 13:35:30.000
2171,S,2021-06-11 13:24:30.000
2171,T,2021-06-14 12:42:40.000
2171,U,2021-06-15 10:59:30.000
2171,END,2021-06-15 10:59:30.000
2172,START,2021-06-07 07:01:50.000
2172,F,2021-06-07 13:01:30.000
2172,G,2021-06-08 13:17:40.000
2172,H,2021-06-09 13:30:30.000
2172,I,2021-06-10 13:35:40.000
2172,M,2021-06-11 13:24:40.000
2172,P,2021-06-11 13:24:47.818
2172,Q,2021-06-11 13:24:50.030
2172,N,2021-06-11 13:24:52.159
2172,O,2021-06-11 13:24:52.803
2172,R,2021-06-14 12:43:00.000
2172,S,2021-06-15 10:59:50.000
2172,T,2021-06-16 07:19:00.000
2172,U,2021-06-16 09:13:00.000
2172,END,2021-06-16 09:13:00.000
2173,START,2021-06-07 07:02:00.000
2173,F,2021-06-07 13:01:50.000
2173,J,2021-06-08 13:18:00.000
2173,K,2021-06-09 13:30:50.000
2173,M,2021-06-10 13:35:50.000
2173,O,2021-06-10 13:35:59.150
2173,P,2021-06-10 13:36:02.987
2173,N,2021-06-10 13:36:03.794
2173,Q,2021-06-10 13:36:05.975
2173,R,2021-06-11 13:25:00.000
2173,S,2021-06-14 12:43:10.000
2173,T,2021-06-15 11:00:00.000
2173,U,2021-06-16 07:19:10.000
2173,END,2021-06-16 07:19:10.000
2174,START,2021-06-07 07:02:10.000
2174,F,2021-06-07 13:02:10.000
2174,L,2021-06-08 13:18:10.000
2174,M,2021-06-09 13:31:00.000
2174,N,2021-06-09 13:31:01.787
2174,O,2021-06-09 13:31:06.472
